reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,9,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,600,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,1,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,163,12,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,10,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,11,0,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,777,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,3,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,599,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,258,12,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,209,12,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,2,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,3,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,7,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,8,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,649,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,11,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,523,12,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,1,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,2,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,6,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,7,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,337,11,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,2,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,6,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,366,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,240,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,2,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,7,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,8,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,9,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,10,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,11,2,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,454,12,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,3,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,5,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,9,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,581,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,211,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,8,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,208,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,11,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,776,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,1,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,191,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,650,11,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,7,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,8,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,9,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,10,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,11,1,3,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,452,12,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,587,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,2,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,11,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,246,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,1,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,8,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,217,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,1,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,3,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,5,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,331,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,9,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,10,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,11,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,525,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,8,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,574,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,9,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,11,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard_cog,no,4,769,12,2,2,2,1,1
